gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022100311,20211129/WASSAS,2021-11-29,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612764,SAS,WAS,116,99,21-22
0022100312,20211129/PORUTA,2021-11-29,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,129,107,21-22
0022100313,20211129/NOPLAC,2021-11-29,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612740,LAC,NOP,104,123,21-22
0022100314,20211130/NYKBKN,2021-11-30,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612752,BKN,NYK,112,110,21-22
0022100315,20211130/MEMTOR,2021-11-30,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612763,TOR,MEM,91,98,21-22
0022100316,20211130/GSWPHX,2021-11-30,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612744,PHX,GSW,104,96,21-22
0022100317,20211130/DETPOR,2021-11-30,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612765,POR,DET,110,92,21-22
0022100318,20211130/LALSAC,2021-11-30,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612747,SAC,LAL,92,117,21-22
0022100319,20211201/ATLIND,2021-12-01,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612737,IND,ATL,111,114,21-22
0022100320,20211201/DENORL,2021-12-01,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612743,ORL,DEN,108,103,21-22
0022100321,20211201/MINWAS,2021-12-01,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612750,WAS,MIN,115,107,21-22
0022100322,20211201/PHIBOS,2021-12-01,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612755,BOS,PHI,88,87,21-22
0022100323,20211201/CLEMIA,2021-12-01,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612739,MIA,CLE,85,111,21-22
0022100324,20211201/CHAMIL,2021-12-01,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612766,MIL,CHA,127,125,21-22
0022100325,20211201/DALNOP,2021-12-01,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612742,NOP,DAL,107,139,21-22
0022100326,20211201/HOUOKC,2021-12-01,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612745,OKC,HOU,110,114,21-22
0022100327,20211201/SACLAC,2021-12-01,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612758,LAC,SAC,115,124,21-22
0022100328,20211202/CHINYK,2021-12-02,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612741,NYK,CHI,115,119,21-22
0022100329,20211202/MILTOR,2021-12-02,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612749,TOR,MIL,97,93,21-22
0022100330,20211202/OKCMEM,2021-12-02,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612760,MEM,OKC,152,79,21-22
0022100331,20211202/DETPHX,2021-12-02,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612765,PHX,DET,114,103,21-22
0022100332,20211202/SASPOR,2021-12-02,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612759,POR,SAS,83,114,21-22
0022100333,20211203/MIAIND,2021-12-03,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612748,IND,MIA,104,113,21-22
0022100334,20211203/CLEWAS,2021-12-03,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612739,WAS,CLE,101,116,21-22
0022100335,20211203/PHIATL,2021-12-03,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612755,ATL,PHI,96,98,21-22
0022100336,20211203/MINBKN,2021-12-03,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612750,BKN,MIN,110,105,21-22
0022100337,20211203/ORLHOU,2021-12-03,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612753,HOU,ORL,118,116,21-22
0022100338,20211203/NOPDAL,2021-12-03,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612740,DAL,NOP,91,107,21-22
0022100339,20211203/BOSUTA,2021-12-03,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612738,UTA,BOS,137,130,21-22
0022100340,20211203/PHXGSW,2021-12-03,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612756,GSW,PHX,118,96,21-22
0022100341,20211203/LACLAL,2021-12-03,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612746,LAL,LAC,115,119,21-22
0022100342,20211204/DENNYK,2021-12-04,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612743,NYK,DEN,99,113,21-22
0022100343,20211204/CHIBKN,2021-12-04,20:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612741,BKN,CHI,107,111,21-22
0022100344,20211204/MIAMIL,2021-12-04,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612748,MIL,MIA,124,102,21-22
0022100345,20211204/MEMDAL,2021-12-04,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612763,DAL,MEM,90,97,21-22
0022100346,20211204/SASGSW,2021-12-04,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612759,GSW,SAS,107,112,21-22
0022100347,20211204/BOSPOR,2021-12-04,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612738,POR,BOS,117,145,21-22
0022100348,20211204/LACSAC,2021-12-04,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612746,SAC,LAC,104,99,21-22
0022100349,20211205/UTACLE,2021-12-05,15:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612762,CLE,UTA,108,109,21-22
0022100350,20211205/CHAATL,2021-12-05,18:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612766,ATL,CHA,127,130,21-22
0022100351,20211205/WASTOR,2021-12-05,18:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612764,TOR,WAS,102,90,21-22
0022100352,20211205/NOPHOU,2021-12-05,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612740,HOU,NOP,118,108,21-22
0022100353,20211206/PHICHA,2021-12-06,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612755,CHA,PHI,124,127,21-22
0022100354,20211206/OKCDET,2021-12-06,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612760,DET,OKC,103,114,21-22
0022100355,20211206/WASIND,2021-12-06,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612764,IND,WAS,116,110,21-22
0022100356,20211206/MEMMIA,2021-12-06,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612763,MIA,MEM,90,105,21-22
0022100357,20211206/DENCHI,2021-12-06,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612743,CHI,DEN,109,97,21-22
0022100358,20211206/CLEMIL,2021-12-06,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612739,MIL,CLE,112,104,21-22
0022100359,20211206/ATLMIN,2021-12-06,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612737,MIN,ATL,110,121,21-22
0022100360,20211206/SASPHX,2021-12-06,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612759,PHX,SAS,108,104,21-22
0022100361,20211206/ORLGSW,2021-12-06,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612753,GSW,ORL,126,95,21-22
0022100362,20211206/LACPOR,2021-12-06,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612746,POR,LAC,90,102,21-22
0022100363,20211207/BKNDAL,2021-12-07,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612751,DAL,BKN,99,102,21-22
0022100364,20211207/NYKSAS,2021-12-07,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612752,SAS,NYK,109,121,21-22
0022100365,20211207/BOSLAL,2021-12-07,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612738,LAL,BOS,117,102,21-22
0022100366,20211208/PHICHA,2021-12-08,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612755,CHA,PHI,106,110,21-22
0022100367,20211208/CHICLE,2021-12-08,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612741,CLE,CHI,115,92,21-22
0022100368,20211208/WASDET,2021-12-08,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612764,DET,WAS,116,119,21-22
0022100369,20211208/NYKIND,2021-12-08,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612752,IND,NYK,122,102,21-22
0022100370,20211208/MILMIA,2021-12-08,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612749,MIA,MIL,113,104,21-22
0022100371,20211208/OKCTOR,2021-12-08,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612760,TOR,OKC,109,110,21-22
0022100372,20211208/BKNHOU,2021-12-08,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612751,HOU,BKN,114,104,21-22
0022100373,20211208/DALMEM,2021-12-08,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,96,104,21-22
0022100374,20211208/UTAMIN,2021-12-08,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612762,MIN,UTA,104,136,21-22
0022100375,20211208/DENNOP,2021-12-08,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612743,NOP,DEN,114,120,21-22
0022100376,20211208/PORGSW,2021-12-08,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612757,GSW,POR,104,94,21-22
0022100377,20211208/ORLSAC,2021-12-08,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612753,SAC,ORL,142,130,21-22
0022100378,20211208/BOSLAC,2021-12-08,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612738,LAC,BOS,114,111,21-22
0022100379,20211209/UTAPHI,2021-12-09,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612762,PHI,UTA,96,118,21-22
0022100380,20211209/LALMEM,2021-12-09,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612747,MEM,LAL,108,95,21-22
0022100381,20211209/DENSAS,2021-12-09,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612743,SAS,DEN,123,111,21-22
0022100382,20211210/SACCHA,2021-12-10,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612758,CHA,SAC,124,123,21-22
0022100383,20211210/DALIND,2021-12-10,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612742,IND,DAL,106,93,21-22
0022100384,20211210/BKNATL,2021-12-10,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612751,ATL,BKN,105,113,21-22
0022100385,20211210/NYKTOR,2021-12-10,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612752,TOR,NYK,90,87,21-22
0022100386,20211210/MILHOU,2021-12-10,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612749,HOU,MIL,114,123,21-22
0022100387,20211210/CLEMIN,2021-12-10,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612739,MIN,CLE,106,123,21-22
0022100388,20211210/DETNOP,2021-12-10,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612765,NOP,DET,109,93,21-22
0022100389,20211210/LALOKC,2021-12-10,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612747,OKC,LAL,95,116,21-22
0022100390,20211210/BOSPHX,2021-12-10,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612738,PHX,BOS,111,90,21-22
0022100391,20211211/ORLLAC,2021-12-11,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612753,LAC,ORL,106,104,21-22
0022100392,20211211/UTAWAS,2021-12-11,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612762,WAS,UTA,98,123,21-22
0022100393,20211211/SACCLE,2021-12-11,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612758,CLE,SAC,117,103,21-22
0022100394,20211211/CHIMIA,2021-12-11,20:00:00,,FTX Arena,Miami,3,Final,1610612748,1610612741,MIA,CHI,118,92,21-22
0022100395,20211211/HOUMEM,2021-12-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612745,MEM,HOU,113,106,21-22
0022100396,20211211/GSWPHI,2021-12-11,20:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612744,PHI,GSW,102,93,21-22
0022100397,20211211/DENSAS,2021-12-11,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612743,SAS,DEN,112,127,21-22
0022100398,20211212/MILNYK,2021-12-12,12:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612749,NYK,MIL,97,112,21-22
0022100399,20211212/BKNDET,2021-12-12,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612751,DET,BKN,104,116,21-22
0022100400,20211212/DALOKC,2021-12-12,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612742,OKC,DAL,84,103,21-22
0022100401,20211212/NOPSAS,2021-12-12,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612740,SAS,NOP,112,97,21-22
0022100402,20211212/MINPOR,2021-12-12,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612750,POR,MIN,111,116,21-22
0022100403,20211212/ORLLAL,2021-12-12,21:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612753,LAL,ORL,106,94,21-22
0022100404,20211213/MIACLE,2021-12-13,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612748,CLE,MIA,105,94,21-22
0022100405,20211213/GSWIND,2021-12-13,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612744,IND,GSW,100,102,21-22
0022100406,20211213/SACTOR,2021-12-13,19:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612758,TOR,SAC,124,101,21-22
0022100407,20211213/HOUATL,2021-12-13,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612745,ATL,HOU,126,132,21-22
0022100408,20211213/MILBOS,2021-12-13,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612749,BOS,MIL,117,103,21-22
0022100409,20211213/PHIMEM,2021-12-13,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612755,MEM,PHI,126,91,21-22
0022100410,20211213/CHADAL,2021-12-13,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612766,DAL,CHA,120,96,21-22
0022100411,20211213/WASDEN,2021-12-13,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612764,DEN,WAS,113,107,21-22
0022100412,20211213/PHXLAC,2021-12-13,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612756,LAC,PHX,111,95,21-22
0022100413,20211214/TORBKN,2021-12-14,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612761,BKN,TOR,131,129,21-22
0022100414,20211214/GSWNYK,2021-12-14,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612744,NYK,GSW,96,105,21-22
0022100416,20211214/PHXPOR,2021-12-14,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612756,POR,PHX,107,111,21-22
0022100417,20211215/HOUCLE,2021-12-15,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612745,CLE,HOU,124,89,21-22
0022100418,20211215/ATLORL,2021-12-15,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612737,ORL,ATL,99,111,21-22
0022100419,20211215/MIAPHI,2021-12-15,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612748,PHI,MIA,96,101,21-22
0022100420,20211215/LALDAL,2021-12-15,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612747,DAL,LAL,104,107,21-22
0022100421,20211215/INDMIL,2021-12-15,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612754,MIL,IND,114,99,21-22
0022100422,20211215/NOPOKC,2021-12-15,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612740,OKC,NOP,110,113,21-22
0022100423,20211215/CHASAS,2021-12-15,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612766,SAS,CHA,115,131,21-22
0022100424,20211215/MINDEN,2021-12-15,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612750,DEN,MIN,107,124,21-22
0022100425,20211215/LACUTA,2021-12-15,22:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612746,UTA,LAC,124,103,21-22
0022100426,20211215/MEMPOR,2021-12-15,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612763,POR,MEM,103,113,21-22
0022100427,20211215/WASSAC,2021-12-15,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612764,SAC,WAS,119,105,21-22
0022100428,20211216/DETIND,2021-12-16,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612765,IND,DET,122,113,21-22
0022100429,20211216/PHIBKN,2021-12-16,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612755,BKN,PHI,114,105,21-22
0022100431,20211216/NYKHOU,2021-12-16,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612752,HOU,NYK,103,116,21-22
0022100432,20211216/WASPHX,2021-12-16,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612764,PHX,WAS,118,98,21-22
0022100433,20211217/MIAORL,2021-12-17,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612748,ORL,MIA,105,115,21-22
0022100434,20211217/DENATL,2021-12-17,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612743,ATL,DEN,115,133,21-22
0022100435,20211217/GSWBOS,2021-12-17,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612744,BOS,GSW,107,111,21-22
0022100438,20211217/MILNOP,2021-12-17,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612749,NOP,MIL,116,112,21-22
0022100437,20211217/SASUTA,2021-12-17,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612759,UTA,SAS,126,128,21-22
0022100436,20211217/LALMIN,2021-12-17,22:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612747,MIN,LAL,110,92,21-22
0022100439,20211217/CHAPOR,2021-12-17,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612766,POR,CHA,125,116,21-22
0022100440,20211217/MEMSAC,2021-12-17,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612763,SAC,MEM,105,124,21-22
0022100441,20211218/HOUDET,2021-12-18,12:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612745,DET,HOU,107,116,21-22
0022100445,20211218/NYKBOS,2021-12-18,19:00:00,,TD Garden,Boston,3,Final,1610612738,1610612752,BOS,NYK,114,107,21-22
0022100442,20211218/ORLBKN,2021-12-18,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612753,BKN,ORL,93,100,21-22
0022100443,20211218/GSWTOR,2021-12-18,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612744,TOR,GSW,119,100,21-22
0022100444,20211218/LACOKC,2021-12-18,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612746,OKC,LAC,104,103,21-22
0022100446,20211218/CLEMIL,2021-12-18,21:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612739,MIL,CLE,90,119,21-22
0022100447,20211218/WASUTA,2021-12-18,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612764,UTA,WAS,103,109,21-22
0022100449,20211219/MIADET,2021-12-19,18:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612748,DET,MIA,100,90,21-22
0022100450,20211219/PORMEM,2021-12-19,18:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612757,MEM,POR,100,105,21-22
0022100451,20211219/SASSAC,2021-12-19,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612759,SAC,SAS,121,114,21-22
0022100448,20211219/LALCHI,2021-12-19,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612747,CHI,LAL,115,110,21-22
0022100455,20211219/DALMIN,2021-12-19,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612742,MIN,DAL,111,105,21-22
0022100456,20211219/CHAPHX,2021-12-19,20:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612766,PHX,CHA,137,106,21-22
0022100457,20211220/PHIBOS,2021-12-20,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612755,BOS,PHI,103,108,21-22
0022100459,20211220/HOUCHI,2021-12-20,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612745,CHI,HOU,133,118,21-22
0022100460,20211220/OKCMEM,2021-12-20,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612760,MEM,OKC,99,102,21-22
0022100461,20211220/CHAUTA,2021-12-20,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612766,UTA,CHA,112,102,21-22
0022100462,20211220/SACGSW,2021-12-20,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612758,GSW,SAC,113,98,21-22
0022100463,20211220/SASLAC,2021-12-20,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612759,LAC,SAS,92,116,21-22
0022100465,20211221/INDMIA,2021-12-21,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612754,MIA,IND,125,96,21-22
0022100466,20211221/DETNYK,2021-12-21,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612765,NYK,DET,105,91,21-22
0022100467,20211221/PORNOP,2021-12-21,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612757,NOP,POR,111,97,21-22
0022100468,20211221/MINDAL,2021-12-21,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612750,DAL,MIN,114,102,21-22
0022100469,20211221/PHXLAL,2021-12-21,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612756,LAL,PHX,90,108,21-22
0022100470,20211222/ORLATL,2021-12-22,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612753,ATL,ORL,98,104,21-22
0022100471,20211222/CLEBOS,2021-12-22,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612739,BOS,CLE,111,101,21-22
0022100473,20211222/HOUMIL,2021-12-22,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612745,MIL,HOU,126,106,21-22
0022100474,20211222/DENOKC,2021-12-22,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612743,OKC,DEN,108,94,21-22
0022100475,20211222/LACSAC,2021-12-22,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612746,SAC,LAC,89,105,21-22
0022100476,20211223/HOUIND,2021-12-23,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612745,IND,HOU,118,106,21-22
0022100477,20211223/NOPORL,2021-12-23,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612740,ORL,NOP,104,110,21-22
0022100478,20211223/ATLPHI,2021-12-23,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612737,PHI,ATL,96,98,21-22
0022100479,20211223/DETMIA,2021-12-23,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612765,MIA,DET,115,112,21-22
0022100480,20211223/WASNYK,2021-12-23,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612764,NYK,WAS,117,124,21-22
0022100481,20211223/MILDAL,2021-12-23,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612749,DAL,MIL,95,102,21-22
0022100482,20211223/CHADEN,2021-12-23,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612766,DEN,CHA,107,115,21-22
0022100483,20211223/OKCPHX,2021-12-23,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612760,PHX,OKC,113,101,21-22
0022100484,20211223/MINUTA,2021-12-23,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612750,UTA,MIN,128,116,21-22
0022100485,20211223/MEMGSW,2021-12-23,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612763,GSW,MEM,113,104,21-22
0022100487,20211223/SASLAL,2021-12-23,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612759,LAL,SAS,110,138,21-22
0022100488,20211225/ATLNYK,2021-12-25,12:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612737,NYK,ATL,101,87,21-22
0022100489,20211225/BOSMIL,2021-12-25,14:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612738,MIL,BOS,117,113,21-22
0022100490,20211225/GSWPHX,2021-12-25,17:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612744,PHX,GSW,107,116,21-22
0022100491,20211225/BKNLAL,2021-12-25,20:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612751,LAL,BKN,115,122,21-22
0022100492,20211225/DALUTA,2021-12-25,22:30:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612742,UTA,DAL,120,116,21-22
0022100493,20211226/ORLMIA,2021-12-26,15:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612753,MIA,ORL,93,83,21-22
0022100494,20211226/TORCLE,2021-12-26,18:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612761,CLE,TOR,144,99,21-22
0022100495,20211226/PHIWAS,2021-12-26,18:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612755,WAS,PHI,96,117,21-22
0022100496,20211226/MEMSAC,2021-12-26,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612763,SAC,MEM,102,127,21-22
0022100497,20211226/NOPOKC,2021-12-26,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612740,OKC,NOP,117,112,21-22
0022100498,20211226/DETSAS,2021-12-26,19:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612765,SAS,DET,144,109,21-22
0022100499,20211226/INDCHI,2021-12-26,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612754,CHI,IND,113,105,21-22
0022100500,20211226/DENLAC,2021-12-26,21:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612743,LAC,DEN,100,103,21-22
0022100501,20211227/HOUCHA,2021-12-27,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612745,CHA,HOU,123,99,21-22
0022100502,20211227/CHIATL,2021-12-27,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612741,ATL,CHI,118,130,21-22
0022100503,20211227/BOSMIN,2021-12-27,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612738,MIN,BOS,108,103,21-22
0022100504,20211227/UTASAS,2021-12-27,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612762,SAS,UTA,104,110,21-22
0022100505,20211227/MEMPHX,2021-12-27,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612763,PHX,MEM,113,114,21-22
0022100506,20211227/DALPOR,2021-12-27,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612742,POR,DAL,117,132,21-22
0022100507,20211227/BKNLAC,2021-12-27,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612751,LAC,BKN,108,124,21-22
