gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022000769,20210406/CHIIND,2021-04-06,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612741,IND,CHI,97,113,20-21
0022000770,20210406/NOPATL,2021-04-06,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612740,ATL,NOP,123,107,20-21
0022000771,20210406/PHIBOS,2021-04-06,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612755,BOS,PHI,96,106,20-21
0022000772,20210406/LALTOR,2021-04-06,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612747,TOR,LAL,101,110,20-21
0022000773,20210406/MEMMIA,2021-04-06,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612763,MIA,MEM,112,124,20-21
0022000321,20210406/DETDEN,2021-04-06,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612765,DEN,DET,134,119,20-21
0022000774,20210406/MILGSW,2021-04-06,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612749,GSW,MIL,122,121,20-21
0022000775,20210406/PORLAC,2021-04-06,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612757,LAC,POR,133,116,20-21
0022000776,20210407/MININD,2021-04-07,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612750,IND,MIN,141,137,20-21
0022000777,20210407/WASORL,2021-04-07,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612764,ORL,WAS,116,131,20-21
0022000778,20210407/NYKBOS,2021-04-07,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612752,BOS,NYK,101,99,20-21
0022000779,20210407/NOPBKN,2021-04-07,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612740,BKN,NOP,139,111,20-21
0022000456,20210407/DALHOU,2021-04-07,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612742,HOU,DAL,102,93,20-21
0022000780,20210407/MEMATL,2021-04-07,20:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612763,ATL,MEM,113,131,20-21
0022000781,20210407/CHAOKC,2021-04-07,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612766,OKC,CHA,102,113,20-21
0022000782,20210407/SASDEN,2021-04-07,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612759,DEN,SAS,106,96,20-21
0022000783,20210407/UTAPHX,2021-04-07,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612762,PHX,UTA,117,113,20-21
0022000523,20210408/CHITOR,2021-04-08,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612741,TOR,CHI,113,122,20-21
0022000784,20210408/LALMIA,2021-04-08,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612747,MIA,LAL,110,104,20-21
0022000785,20210408/CLEOKC,2021-04-08,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612739,OKC,CLE,102,129,20-21
0022000786,20210408/MILDAL,2021-04-08,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612749,DAL,MIL,116,101,20-21
0022000787,20210408/PORUTA,2021-04-08,22:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,122,103,20-21
0022000788,20210408/PHXLAC,2021-04-08,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612756,LAC,PHX,113,103,20-21
0022000789,20210408/DETSAC,2021-04-08,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612765,SAC,DET,101,113,20-21
0022000790,20210409/INDORL,2021-04-09,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612754,ORL,IND,106,111,20-21
0022000792,20210409/MINBOS,2021-04-09,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612750,BOS,MIN,145,136,20-21
0022000793,20210409/MEMNYK,2021-04-09,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612763,NYK,MEM,133,129,20-21
0022000791,20210409/CHIATL,2021-04-09,20:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612741,ATL,CHI,120,108,20-21
0022000795,20210409/PHINOP,2021-04-09,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612755,NOP,PHI,101,94,20-21
0022000796,20210409/CHAMIL,2021-04-09,21:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612766,MIL,CHA,119,127,20-21
0022000797,20210409/SASDEN,2021-04-09,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612759,DEN,SAS,121,119,20-21
0022000798,20210409/WASGSW,2021-04-09,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612764,GSW,WAS,107,110,20-21
0022000799,20210409/HOULAC,2021-04-09,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612745,LAC,HOU,126,109,20-21
0022000794,20210410/TORCLE,2021-04-10,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612761,CLE,TOR,115,135,20-21
0022000800,20210410/LALBKN,2021-04-10,20:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612747,BKN,LAL,101,126,20-21
0022000199,20210410/PHIOKC,2021-04-10,21:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612755,OKC,PHI,93,117,20-21
0022000801,20210410/SACUTA,2021-04-10,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612758,UTA,SAC,128,112,20-21
0022000802,20210410/HOUGSW,2021-04-10,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612745,GSW,HOU,125,109,20-21
0022000803,20210410/WASPHX,2021-04-10,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612764,PHX,WAS,134,106,20-21
0022000804,20210410/DETPOR,2021-04-10,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612765,POR,DET,118,103,20-21
0022000805,20210411/ATLCHA,2021-04-11,13:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612737,CHA,ATL,101,105,20-21
0022000806,20210411/BOSDEN,2021-04-11,15:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612738,DEN,BOS,87,105,20-21
0022000807,20210411/NOPCLE,2021-04-11,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612740,CLE,NOP,109,116,20-21
0022000808,20210411/MILORL,2021-04-11,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612749,ORL,MIL,87,124,20-21
0022000809,20210411/TORNYK,2021-04-11,20:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612761,NYK,TOR,102,96,20-21
0022000810,20210411/SASDAL,2021-04-11,20:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612759,DAL,SAS,117,119,20-21
0022000811,20210411/INDMEM,2021-04-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612754,MEM,IND,125,132,20-21
0022000812,20210411/CHIMIN,2021-04-11,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612741,MIN,CHI,121,117,20-21
0022000813,20210411/DETLAC,2021-04-11,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612765,LAC,DET,131,124,20-21
0022000814,20210411/MIAPOR,2021-04-11,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612748,POR,MIA,98,107,20-21
0022000815,20210412/LALNYK,2021-04-12,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612747,NYK,LAL,111,96,20-21
0022000818,20210412/PHIDAL,2021-04-12,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612755,DAL,PHI,95,113,20-21
0022000816,20210412/SASORL,2021-04-12,20:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612759,ORL,SAS,97,120,20-21
0022000278,20210412/CHIMEM,2021-04-12,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612741,MEM,CHI,101,90,20-21
0022000819,20210412/SACNOP,2021-04-12,21:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612758,NOP,SAC,117,110,20-21
0022000820,20210412/WASUTA,2021-04-12,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612764,UTA,WAS,121,125,20-21
0022000821,20210412/DENGSW,2021-04-12,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612743,GSW,DEN,116,107,20-21
0022000822,20210412/HOUPHX,2021-04-12,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612745,PHX,HOU,126,120,20-21
0022000817,20210413/BKNMIN,2021-04-13,16:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612751,MIN,BKN,97,127,20-21
0022000823,20210413/LACIND,2021-04-13,19:30:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612746,IND,LAC,115,126,20-21
0022000824,20210413/ATLTOR,2021-04-13,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612737,TOR,ATL,103,108,20-21
0022000825,20210413/LALCHA,2021-04-13,20:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612747,CHA,LAL,93,101,20-21
0022000826,20210413/OKCUTA,2021-04-13,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612760,UTA,OKC,106,96,20-21
0022000827,20210413/MIAPHX,2021-04-13,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612748,PHX,MIA,106,86,20-21
0022000828,20210413/BOSPOR,2021-04-13,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612738,POR,BOS,115,116,20-21
0022000834,20210414/MILMIN,2021-04-14,16:30:00,,Target Center,Minneapolis,3,Final,1610612750,1610612749,MIN,MIL,105,130,20-21
0022000829,20210414/CLECHA,2021-04-14,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612739,CHA,CLE,90,103,20-21
0022000830,20210414/BKNPHI,2021-04-14,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612751,PHI,BKN,123,117,20-21
0022000831,20210414/SASTOR,2021-04-14,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612759,TOR,SAS,117,112,20-21
0022000832,20210414/LACDET,2021-04-14,20:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612746,DET,LAC,98,100,20-21
0022000833,20210414/ORLCHI,2021-04-14,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612753,CHI,ORL,106,115,20-21
0022000835,20210414/NYKNOP,2021-04-14,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612752,NOP,NYK,106,116,20-21
0022000461,20210414/INDHOU,2021-04-14,21:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612754,HOU,IND,124,132,20-21
0022000836,20210414/GSWOKC,2021-04-14,21:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612744,OKC,GSW,109,147,20-21
0022000837,20210414/DALMEM,2021-04-14,21:30:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,113,114,20-21
0022000838,20210414/MIADEN,2021-04-14,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612748,DEN,MIA,123,106,20-21
0022000839,20210414/WASSAC,2021-04-14,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612764,SAC,WAS,111,123,20-21
0022000840,20210415/MILATL,2021-04-15,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612749,ATL,MIL,109,120,20-21
0022000841,20210415/GSWCLE,2021-04-15,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612744,CLE,GSW,101,119,20-21
0022000842,20210415/BOSLAL,2021-04-15,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612738,LAL,BOS,113,121,20-21
0022000843,20210415/SACPHX,2021-04-15,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612758,PHX,SAC,122,114,20-21
0022000844,20210416/INDUTA,2021-04-16,15:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612754,UTA,IND,119,111,20-21
0022000845,20210416/OKCDET,2021-04-16,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612760,DET,OKC,110,104,20-21
0022000846,20210416/LACPHI,2021-04-16,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612746,PHI,LAC,106,103,20-21
0022000847,20210416/NOPWAS,2021-04-16,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612740,WAS,NOP,117,115,20-21
0022000848,20210416/CHABKN,2021-04-16,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612766,BKN,CHA,130,115,20-21
0022000849,20210416/ORLTOR,2021-04-16,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612753,TOR,ORL,113,102,20-21
0022000850,20210416/MEMCHI,2021-04-16,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612763,CHI,MEM,115,126,20-21
0022000851,20210416/DENHOU,2021-04-16,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612743,HOU,DEN,99,128,20-21
0022000852,20210416/MIAMIN,2021-04-16,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612748,MIN,MIA,119,111,20-21
0022000853,20210416/PORSAS,2021-04-16,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612757,SAS,POR,106,107,20-21
0022000854,20210416/NYKDAL,2021-04-16,21:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612752,DAL,NYK,109,117,20-21
0022000855,20210417/UTALAL,2021-04-17,16:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612762,LAL,UTA,127,115,20-21
0022000856,20210417/DETWAS,2021-04-17,20:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612765,WAS,DET,121,100,20-21
0022000857,20210417/CLECHI,2021-04-17,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612739,CHI,CLE,106,96,20-21
0022000858,20210417/GSWBOS,2021-04-17,20:30:00,,TD Garden,Boston,3,Final,1610612738,1610612744,BOS,GSW,119,114,20-21
0022000859,20210417/MEMMIL,2021-04-17,21:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612763,MIL,MEM,115,128,20-21
0022000860,20210417/SASPHX,2021-04-17,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612759,PHX,SAS,85,111,20-21
0022000861,20210418/INDATL,2021-04-18,13:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612754,ATL,IND,129,117,20-21
0022000862,20210418/NOPNYK,2021-04-18,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612740,NYK,NOP,122,112,20-21
0022000863,20210418/BKNMIA,2021-04-18,15:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612751,MIA,BKN,109,107,20-21
0022000362,20210418/PORCHA,2021-04-18,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612757,CHA,POR,109,101,20-21
0022000864,20210418/HOUORL,2021-04-18,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612745,ORL,HOU,110,114,20-21
0022000865,20210418/OKCTOR,2021-04-18,19:00:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612760,TOR,OKC,112,106,20-21
0022000866,20210418/SACDAL,2021-04-18,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612758,DAL,SAC,107,121,20-21
0022000867,20210418/MINLAC,2021-04-18,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612750,LAC,MIN,124,105,20-21
0022000868,20210419/CLEDET,2021-04-19,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612739,DET,CLE,109,105,20-21
0022000869,20210419/CHIBOS,2021-04-19,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612741,BOS,CHI,96,102,20-21
0022000870,20210419/GSWPHI,2021-04-19,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612744,PHI,GSW,96,107,20-21
0022000473,20210419/SASIND,2021-04-19,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612759,IND,SAS,94,109,20-21
0022000871,20210419/HOUMIA,2021-04-19,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612745,MIA,HOU,113,91,20-21
0022000872,20210419/OKCWAS,2021-04-19,20:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612760,WAS,OKC,119,107,20-21
0022000873,20210419/PHXMIL,2021-04-19,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612756,MIL,PHX,127,128,20-21
0022000874,20210419/MEMDEN,2021-04-19,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612763,DEN,MEM,139,137,20-21
0022000875,20210419/UTALAL,2021-04-19,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612762,LAL,UTA,97,111,20-21
0022000876,20210420/ORLATL,2021-04-20,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612753,ATL,ORL,112,96,20-21
0022000877,20210420/CHANYK,2021-04-20,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,109,97,20-21
0022000878,20210420/BKNNOP,2021-04-20,19:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612751,NOP,BKN,129,134,20-21
0022000879,20210420/LACPOR,2021-04-20,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612746,POR,LAC,112,113,20-21
0022000880,20210420/MINSAC,2021-04-20,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612750,SAC,MIN,120,134,20-21
0022000881,20210421/CHICLE,2021-04-21,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612741,CLE,CHI,121,105,20-21
0022000882,20210421/OKCIND,2021-04-21,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612760,IND,OKC,122,116,20-21
0022000883,20210421/PHXPHI,2021-04-21,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612756,PHI,PHX,113,116,20-21
0022000884,20210421/BKNTOR,2021-04-21,19:00:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612751,TOR,BKN,114,103,20-21
0022000885,20210421/GSWWAS,2021-04-21,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612744,WAS,GSW,118,114,20-21
0022000886,20210421/ATLNYK,2021-04-21,20:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612737,NYK,ATL,137,127,20-21
0022000887,20210421/UTAHOU,2021-04-21,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612762,HOU,UTA,89,112,20-21
0022000442,20210421/DETDAL,2021-04-21,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612765,DAL,DET,127,117,20-21
0022000888,20210421/MIASAS,2021-04-21,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612748,SAS,MIA,87,107,20-21
0022000889,20210421/MEMLAC,2021-04-21,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612763,LAC,MEM,117,105,20-21
0022000890,20210421/DENPOR,2021-04-21,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,105,106,20-21
0022000891,20210421/MINSAC,2021-04-21,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612750,SAC,MIN,128,125,20-21
0022000892,20210422/PHXBOS,2021-04-22,19:00:00,,TD Garden,Boston,3,Final,1610612738,1610612756,BOS,PHX,99,86,20-21
0022000893,20210422/NOPORL,2021-04-22,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612740,ORL,NOP,100,135,20-21
0022000894,20210422/PHIMIL,2021-04-22,19:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612755,MIL,PHI,124,117,20-21
0022000895,20210422/DETSAS,2021-04-22,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612765,SAS,DET,106,91,20-21
0022000896,20210422/CHACHI,2021-04-22,21:00:00,,United Center,Chicago,3,Final,1610612741,1610612766,CHI,CHA,108,91,20-21
0022000897,20210422/LALDAL,2021-04-22,21:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612747,DAL,LAL,115,110,20-21
0022000898,20210423/MIAATL,2021-04-23,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612748,ATL,MIA,118,103,20-21
0022000899,20210423/BOSBKN,2021-04-23,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,109,104,20-21
0022000900,20210423/CLECHA,2021-04-23,20:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612739,CHA,CLE,108,102,20-21
0022000901,20210423/LACHOU,2021-04-23,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612746,HOU,LAC,104,109,20-21
0022000902,20210423/WASOKC,2021-04-23,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612764,OKC,WAS,109,129,20-21
0022000225,20210423/MEMPOR,2021-04-23,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612763,POR,MEM,128,130,20-21
0022000903,20210423/DENGSW,2021-04-23,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612743,GSW,DEN,118,97,20-21
0022000904,20210424/TORNYK,2021-04-24,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612761,NYK,TOR,120,103,20-21
0022000905,20210424/PHIMIL,2021-04-24,15:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612755,MIL,PHI,132,94,20-21
0022000906,20210424/DETIND,2021-04-24,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612765,IND,DET,115,109,20-21
0022000264,20210424/SASNOP,2021-04-24,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612759,NOP,SAS,108,110,20-21
0022000907,20210424/CHIMIA,2021-04-24,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612741,MIA,CHI,106,101,20-21
0022000908,20210424/LALDAL,2021-04-24,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612747,DAL,LAL,108,93,20-21
0022000909,20210424/MINUTA,2021-04-24,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612750,UTA,MIN,96,101,20-21
0022000910,20210424/HOUDEN,2021-04-24,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612745,DEN,HOU,129,116,20-21
0022000911,20210425/BOSCHA,2021-04-25,13:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612738,CHA,BOS,125,104,20-21
0022000912,20210425/PHXBKN,2021-04-25,15:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612756,BKN,PHX,128,119,20-21
0022000240,20210425/MEMPOR,2021-04-25,16:00:00,,Moda Center,Portland,3,Final,1610612757,1610612763,POR,MEM,113,120,20-21
0022000197,20210425/CLEWAS,2021-04-25,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612739,WAS,CLE,119,110,20-21
0022000913,20210425/MILATL,2021-04-25,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612749,ATL,MIL,111,104,20-21
0022000914,20210425/INDORL,2021-04-25,20:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612754,ORL,IND,112,131,20-21
0022000915,20210425/SACGSW,2021-04-25,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612758,GSW,SAC,117,113,20-21
0022000916,20210426/ATLDET,2021-04-26,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612737,DET,ATL,100,86,20-21
0022000917,20210426/LALORL,2021-04-26,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612747,ORL,LAL,103,114,20-21
0022000918,20210426/OKCPHI,2021-04-26,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612760,PHI,OKC,121,90,20-21
0022000919,20210426/SASWAS,2021-04-26,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612759,WAS,SAS,143,146,20-21
0022000920,20210426/PHXNYK,2021-04-26,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612756,NYK,PHX,110,118,20-21
0022000921,20210426/CLETOR,2021-04-26,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612739,TOR,CLE,112,96,20-21
0022000922,20210426/CHIMIA,2021-04-26,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612741,MIA,CHI,102,110,20-21
0022000923,20210426/UTAMIN,2021-04-26,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612762,MIN,UTA,105,104,20-21
0022000924,20210426/LACNOP,2021-04-26,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612746,NOP,LAC,120,103,20-21
0022000925,20210426/MEMDEN,2021-04-26,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612763,DEN,MEM,120,96,20-21
0022000926,20210426/DALSAC,2021-04-26,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612742,SAC,DAL,113,106,20-21
0022000927,20210427/OKCBOS,2021-04-27,19:00:00,,TD Garden,Boston,3,Final,1610612738,1610612760,BOS,OKC,115,119,20-21
0022000928,20210427/MILCHA,2021-04-27,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612749,CHA,MIL,104,114,20-21
0022000929,20210427/PORIND,2021-04-27,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612757,IND,POR,112,133,20-21
0022000930,20210427/BKNTOR,2021-04-27,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612751,TOR,BKN,103,116,20-21
0022000931,20210427/MINHOU,2021-04-27,21:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612750,HOU,MIN,107,114,20-21
0022000932,20210427/DALGSW,2021-04-27,21:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612742,GSW,DAL,103,133,20-21
0022000933,20210428/ORLCLE,2021-04-28,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612753,CLE,ORL,104,109,20-21
0022000934,20210428/ATLPHI,2021-04-28,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612737,PHI,ATL,127,83,20-21
0022000935,20210428/LALWAS,2021-04-28,19:30:00,,Capital One Arena,Washington,3,Final,1610612764,1610612747,WAS,LAL,116,107,20-21
0022000936,20210428/CHABOS,2021-04-28,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612766,BOS,CHA,120,111,20-21
0022000937,20210428/CHINYK,2021-04-28,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612741,NYK,CHI,113,94,20-21
0022000938,20210428/SASMIA,2021-04-28,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612759,MIA,SAS,116,111,20-21
0022000939,20210428/PORMEM,2021-04-28,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612757,MEM,POR,109,130,20-21
0022000940,20210428/NOPDEN,2021-04-28,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612740,DEN,NOP,114,112,20-21
0022000941,20210428/LACPHX,2021-04-28,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612746,PHX,LAC,109,101,20-21
0022000942,20210428/UTASAC,2021-04-28,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,105,154,20-21
0022000943,20210429/DALDET,2021-04-29,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612742,DET,DAL,105,115,20-21
